date,ta,rh,vpd,sw_in,ppfd_in,ws,swc_shallow,swc_deep,ext_rad,SapFlow
2016/1/27 8:00,0.015,82.5,0.107006743,12.288,0,4.667,0.130638889,0.14,0,0.066648714
2016/1/27 8:30,-0.224,83.7,0.097949009,12.197,0,4.375,0.130638889,0.139,0,0.023064277
2016/1/27 9:00,-0.752,89.4,0.061285976,12.051,0,3.36,0.130277778,0.14,0,0.027163389
2016/1/27 9:30,-0.766,90.2,0.056602548,12.259,0,3.201,0.130638889,0.139,0,0.026669382
2016/1/27 10:00,-1.3,92.1,0.043874391,12.237,0,2.895,0.130305556,0.14,0,0.026177086
2016/1/27 10:30,-1.33,91.7,0.045994224,12.299,0,2.428,0.130229167,0.14,0,0.062798951
2016/1/27 11:00,-1.409,90.3,0.053440553,12.167,0,2.123,0.130229167,0.14,0,0.025197709
2016/1/27 11:30,-1.433,86.6,0.073694704,12.209,0,2.244,0.130229167,0.139,0,0.061639732
2016/1/27 12:00,-1.348,84.3,0.086885932,12.273,0,2.069,0.130305556,0.139,0,0.061061648
2016/1/27 12:30,-1.248,83.6,0.091430099,16.473,0,2.018,0.130229167,0.139,0,0.060484589
2016/1/27 13:00,-1.2,82.4,0.098467045,28.29,35.18,2.45,0.130229167,0.14,4.313689031,0.101860105
2016/1/27 13:30,-1.062,81,0.107382976,81.9,134.4,2.152,0.130229167,0.139,123.4763179,0.101223059
2016/1/27 14:00,-1.002,79.5,0.116372054,128.75,230.8,2.795,0.130229167,0.139,235.325727,0.100586765
2016/1/27 14:30,-0.746,77.1,0.132459029,195.75,360.9,2.008,0.130125,0.14,337.9486916,0.099951224
2016/1/27 15:00,-0.519,73.3,0.157025602,253.55,475.8,2.442,0.129895833,0.14,429.5898063,0.099316442
2016/1/27 15:30,-0.18,70.1,0.18025059,418.95,775,2.456,0.129895833,0.14,508.6815124,0.098682419
2016/1/27 16:00,0.552,64.72,0.224302443,521.35,968,2.889,0.130125,0.14,573.8709117,0.143559574
2016/1/27 16:30,0.428,58.49,0.261550206,463.95,867,2.626,0.130256944,0.139,624.0429083,0.097416668
2016/1/27 17:00,0.637,46.9,0.339682447,502.05,936,2.047,0.130256944,0.139,658.3392836,0.096784945
2016/1/27 17:30,0.794,41.34,0.379536111,403.15,766,2.852,0.130256944,0.139,676.1733763,0.096153996
2016/1/27 18:00,0.915,41.03,0.384892268,258.55,496.4,2.122,0.130256944,0.139,677.240118,0.095523822
2016/1/27 18:30,0.765,39.03,0.393655785,224.45,430,2.384,0.129895833,0.139,661.5212521,0.094894427
2016/1/27 19:00,0.565,37.32,0.398881022,164.55,313.4,2.495,0.129895833,0.139,629.2856459,0.053079016
2016/1/27 19:30,0.262,38.1,0.385355441,102.55,190.9,2.025,0.130256944,0.139,581.0846925,0.017179113
2016/1/27 20:00,0.371,46.86,0.333448182,161.25,300,1.904,0.130256944,0.139,517.7428793,0.196945598
2016/1/27 20:30,0.292,53.4,0.290738639,144.75,261.1,2.433,0.129972222,0.139,440.3436849,0.185509327
2016/1/27 21:00,-0.256,68.18,0.190765201,61.68,101,2.768,0.130256944,0.138,350.2110462,0.174203901
2016/1/27 21:30,-0.765,77.6,0.129386729,33.4,43.78,2.843,0.130333333,0.138,248.8867122,0.163034567
2016/1/27 22:00,-0.934,77.2,0.130075823,17.381,0,2.875,0.130256944,0.138,138.1038725,0.152007082
2016/1/27 22:30,-0.971,76.7,0.132568019,12.484,0,2.744,0.129847222,0.139,19.75750977,0.141127795
2016/1/27 23:00,-0.996,74.7,0.143683404,12.155,0,3.224,0.129923611,0.138,0,0.130403752
2016/1/27 23:30,-1.078,68.66,0.176917392,12.095,0,3.524,0.129923611,0.139,0,0.119842818
2016/1/28 0:00,-1.15,58.86,0.231014173,12.153,0,3.285,0.129923611,0.138,0,0.560115805
2016/1/28 0:30,-1.083,60.83,0.22103733,12.204,0,3.002,0.13,0.138,0,0.500153013
2016/1/28 1:00,-1.033,70.8,0.165382452,12.227,0,3.312,0.129923611,0.139,0,0.441511782
2016/1/28 1:30,-1.042,73.3,0.151123107,12.229,0,3.389,0.13,0.138,0,0.450330321
2016/1/28 2:00,-1.067,66.59,0.188755168,12.213,0,4.025,0.129923611,0.138,0,0.392727558
2016/1/28 2:30,-1.12,61.67,0.215710107,12.158,0,3.966,0.13,0.138,0,0.336671645
2016/1/28 3:00,-1.049,59.18,0.230924176,12.188,0,4.263,0.129923611,0.139,0,0.282319563
2016/1/28 3:30,-1.12,53.25,0.263095421,12.068,0,4.069,0.129923611,0.138,0,0.229870692
2016/1/28 4:00,-1.085,54.63,0.255986486,12.091,0,4.215,0.129590278,0.14,0,0.179588103
2016/1/28 4:30,-1.146,56.94,0.241866669,12.145,0,4.319,0.129590278,0.139,0,0.186370781
2016/1/28 5:00,-1.123,60.3,0.22337083,12.163,0,4.004,0.129590278,0.138,0,0.087170717
2016/1/28 5:30,-1.206,62.94,0.207248824,12.187,0,4.511,0.129590278,0.139,0,0.046534461
2016/1/28 6:00,-1.322,60.81,0.217298223,12.156,0,4.109,0.129590278,0.139,0,0.012104053
2016/1/28 6:30,-1.431,60.13,0.219301549,12.173,0,3.594,0.129590278,0.138,0,0.000836
2016/1/28 7:00,-1.525,63.14,0.201345723,12.198,0,3.653,0.129590278,0.139,0,0.000587
2016/1/28 7:30,-1.627,65.62,0.186391377,12.166,0,3.307,0.129590278,0.138,0,0.000356
2016/1/28 8:00,-1.799,66.86,0.177401281,12.058,0,3.713,0.129590278,0.138,0,0.000152
2016/1/28 8:30,-1.828,66,0.181615286,12.057,0,3.632,0.129256944,0.14,0,0.024293893
2016/1/28 9:00,-1.894,76.5,0.124917187,12.226,0,4.264,0.129590278,0.138,0,0.04016599
2016/1/28 9:30,-2.162,81,0.099012649,12.144,0,4.631,0.129180556,0.139,0,0.057445477
2016/1/28 10:00,-2.707,87.3,0.063555945,12.041,0,3.911,0.129361111,0.138,0,0.127130057
2016/1/28 10:30,-2.962,91.4,0.042227479,12.212,0,4.165,0.129361111,0.138,0,0.148629573
2016/1/28 11:00,-3.128,94.5,0.026673217,12.287,0,3.751,0.129361111,0.138,0,0.230033595
2016/1/28 11:30,-3.2,96,0.01929457,12.54,0,3.772,0.129256944,0.138,0,0.318433492
2016/1/28 12:00,-2.968,95.6,0.021595085,12.699,0,3.882,0.128895833,0.139,0,0.483650335
2016/1/28 12:30,-2.712,95.7,0.021510931,15.534,0,4.067,0.129027778,0.138,0,0.512921519
2016/1/28 13:00,-2.442,95.9,0.020926511,29.52,35.13,3.843,0.128743056,0.138,7.310069122,0.542694375
2016/1/28 13:30,-2.125,93.7,0.032920657,49.03,76.3,3.759,0.128743056,0.138,126.7045735,0.572965363
2016/1/28 14:00,-1.728,89.9,0.054350485,80.69,141.8,4.055,0.129027778,0.137,238.8020516,0.681223182
2016/1/28 14:30,-1.171,85.7,0.080175208,193.15,352.2,3.834,0.129027778,0.138,341.6849995,0.350905989
2016/1/28 15:00,-0.943,83,0.09692235,143.25,273.8,4.196,0.129027778,0.137,433.593532,0.416604205
2016/1/28 15:30,-0.402,79.9,0.119225084,321.15,610.5,4.507,0.128694444,0.138,512.9554866,0.382029512
2016/1/28 16:00,0.443,76.1,0.150755303,452.35,862,4.229,0.128694444,0.138,578.4133171,0.555770065
2016/1/28 16:30,0.441,73.9,0.164608489,287.25,561.3,4.415,0.129104167,0.138,628.8473152,0.220803341
2016/1/28 17:00,0.423,74.9,0.158095164,228.65,446.3,4.455,0.128694444,0.138,663.3947644,0.20673913
2016/1/28 17:30,0.642,73.9,0.167022999,194.75,381.7,4.061,0.128694444,0.139,681.4646975,0.266645129
2016/1/28 18:00,0.755,73.6,0.170329675,160.25,313.8,4.179,0.128694444,0.137,682.7480063,0.178849077
2016/1/28 18:30,0.853,73.5,0.172190361,140.75,273.4,3.419,0.128694444,0.137,667.222729,0.223478497
2016/1/28 19:00,1.161,72.8,0.180711017,158.75,307.6,3.714,0.128694444,0.137,635.1544267,0.289163813
2016/1/28 19:30,1.332,71.7,0.190348987,95.35,178.2,4.06,0.128694444,0.138,587.0916408,0.012969288
2016/1/28 20:00,1.502,71.2,0.196094837,67.18,119.9,3.007,0.128694444,0.138,523.8565105,0.002946133
2016/1/28 20:30,1.571,73.1,0.184068233,36.67,55.47,2.965,0.128694444,0.137,446.5307097,0.042264335
2016/1/28 21:00,1.858,73.1,0.187897193,21.72,0,3.159,0.128694444,0.138,356.4369444,0.028726819
2016/1/28 21:30,2.1,73.8,0.186205337,16.486,0,3.035,0.128694444,0.138,255.1163277,0.243769086
2016/1/28 22:00,1.628,83.3,0.114741513,14.728,0,3.384,0.128284722,0.138,144.3020176,0.466132386
2016/1/28 22:30,1.196,90.3,0.064607478,13.169,0,3.648,0.128,0.139,25.88957073,0.795313377
2016/1/28 23:00,1.135,92.6,0.049071978,12.443,0,2.683,0.128361111,0.138,0,1.253290914
2016/1/28 23:30,1.247,94.1,0.039441965,12.597,0,3.316,0.128409722,0.138,0,1.483438998
2016/1/29 0:00,1.294,95.2,0.032197155,12.584,0,2.869,0.128465278,0.136,0,0.429522592
2016/1/29 0:30,1.284,95.6,0.029492818,12.359,0,2.744,0.128284722,0.137,0,0.459140746
2016/1/29 1:00,1.149,95.8,0.027879784,11.979,0,2.387,0.128541667,0.137,0,0.56614257
2016/1/29 1:30,0.835,96.3,0.024010422,12.101,0,2.476,0.128361111,0.138,0,0.011929956
2016/1/29 2:00,0.608,97.3,0.017235764,12.278,0,2.417,0.128131944,0.137,0,0.029453644
2016/1/29 2:30,0.527,98.1,0.012057921,12.339,0,2.33,0.128131944,0.137,0,0.04956877
2016/1/29 3:00,0.509,98.5,0.009507004,12.402,0,2.542,0.127847222,0.137,0,0.07165503
2016/1/29 3:30,0.149,98.5,0.009261828,11.425,0,2.556,0.127847222,0.137,0,0.047332557
2016/1/29 4:00,-0.327,98.1,0.011331906,10.16,0,2.153,0.128131944,0.136,0,0.069448227
2016/1/29 4:30,-0.738,96.9,0.017941643,11.144,0,2.374,0.128131944,0.137,0,0.045075652
2016/1/29 5:00,-0.782,95.4,0.026537421,11.869,0,2.049,0.128,0.138,0,0.022894178
2016/1/29 5:30,-0.896,93.8,0.035470213,11.807,0,2.638,0.128,0.138,0,0.042798698
2016/1/29 6:00,-1.074,91.8,0.046303409,11.944,0,3.095,0.128131944,0.136,0,0.020702172
2016/1/29 6:30,-1.353,86.1,0.07689618,11.615,0,3.289,0.128131944,0.137,0,0.040502482
2016/1/29 7:00,-1.683,82.7,0.093405215,11.887,0,3.108,0.127770833,0.138,0,0.018513192
2016/1/29 7:30,-2.049,81.5,0.097217533,12.155,0,3.315,0.128131944,0.137,0,0.038187963
2016/1/29 8:00,-2.103,79.9,0.105203916,12.288,0,2.878,0.128131944,0.136,0,0.016331895
2016/1/29 8:30,-2.16,77,0.119875187,12.633,0,3.15,0.127770833,0.137,0,0.046980786
2016/1/29 9:00,-2.404,78,0.112606022,12.58,0,3.121,0.127770833,0.137,0,0.100692526
2016/1/29 9:30,-2.844,84.6,0.076285144,12.229,0,2.591,0.127798611,0.137,0,0.175638736
2016/1/29 10:00,-3.273,88.2,0.056609012,12.051,0,2.403,0.1274375,0.138,0,0.257831991
2016/1/29 10:30,-3.57,83.5,0.07741474,12.016,0,2.618,0.127770833,0.137,0,0.345907023
2016/1/29 11:00,-4.151,74.9,0.112729487,11.538,0,3.792,0.127770833,0.137,0,0.439048911
2016/1/29 11:30,-4.501,74.9,0.109789434,12.186,0,3.51,0.127770833,0.137,0,0.536713244
2016/1/29 12:00,-4.687,77.6,0.096609891,12.492,0,3.303,0.127847222,0.137,0,0.638510416
2016/1/29 12:30,-4.872,80.5,0.082931228,18.453,0,2.563,0.127847222,0.136,0,0.744148371
2016/1/29 13:00,-5.252,76.1,0.098751012,41.15,59.15,3.901,0.1274375,0.137,10.519007,0.853400805
2016/1/29 13:30,-5.501,73.1,0.109057803,101.05,163,3.836,0.1274375,0.137,130.139007,0.878691424
2016/1/29 14:00,-5.66,73.2,0.107341788,192.85,315.6,4.167,0.127361111,0.138,242.4762562,0.992052095
2016/1/29 14:30,-5.536,74.2,0.104319293,209.75,369.1,3.886,0.127770833,0.137,345.6091131,0.929682289
2016/1/29 15:00,-5.173,74.1,0.107659848,390.65,663.5,4.464,0.1274375,0.136,437.7733845,0.955377779
2016/1/29 15:30,-4.723,69.32,0.131960694,528.35,894,4.692,0.1274375,0.137,517.392504,0.893775933
2016/1/29 16:00,-4.486,66.4,0.14713591,581.35,1003,4.992,0.1274375,0.137,583.1045006,0.833351987
2016/1/29 16:30,-4.365,65.88,0.150785497,638.15,1122,4.897,0.1274375,0.137,633.7852973,0.858368003
2016/1/29 17:00,-4.093,65.61,0.155129559,644.45,1151,4.56,0.1274375,0.137,668.5679395,0.883521595
2016/1/29 17:30,-4.006,67.14,0.149202476,545.25,994,4.437,0.1274375,0.137,686.857426,0.659316478
2016/1/29 18:00,-4.009,66.7,0.151166166,535.35,977,4.786,0.1274375,0.137,688.3408867,0.45259685
2016/1/29 18:30,-3.498,65.53,0.162602046,566.35,1020,3.937,0.127208333,0.136,672.9929358,0.402108896
2016/1/29 19:00,-3.604,66.41,0.15719613,408.75,747,4.416,0.127208333,0.137,641.0761058,0.285663815
2016/1/29 19:30,-3.769,65.71,0.158496012,481.05,843,4.587,0.1274375,0.137,593.1363574,0.240500874
2016/1/29 20:00,-3.529,63.86,0.170083972,385.85,672.8,4.002,0.127208333,0.136,529.9937403,0.197148859
2016/1/29 20:30,-3.636,63.51,0.170358073,295.75,509.3,4.159,0.127208333,0.136,452.7283662,0.155777742
2016/1/29 21:00,-3.624,65.13,0.162941593,215.25,361.2,3.587,0.127208333,0.137,362.6619324,0.064953063
2016/1/29 21:30,-4.183,67.85,0.144044571,73.3,127.2,3.49,0.127208333,0.137,261.335113,0.033171865
2016/1/29 22:00,-4.686,71.7,0.122065491,24.72,35.64,3.5,0.127208333,0.136,150.4812049,0.006872022
2016/1/29 22:30,-4.991,73.7,0.11084515,11.602,0,2.833,0.127208333,0.136,31.99647731,0.078777034
2016/1/29 23:00,-4.885,75.8,0.102818327,12.33,0,2.702,0.127569444,0.135,0,0.023849243
2016/1/29 23:30,-4.896,75.6,0.103581581,11.775,0,3.093,0.127208333,0.136,0,0.035477862
2016/1/30 0:00,-5.279,75,0.103083964,10.571,0,2.9,0.126875,0.137,0,0.180378957
2016/1/30 0:30,-5.67,77.1,0.091651125,9.488,0,2.07,0.126875,0.137,0,0.140140903
2016/1/30 1:00,-6.24,79.2,0.079691205,9.301,0,1.549,0.126875,0.137,0,0.157373304
2016/1/30 1:30,-6.761,80.7,0.071038962,9.339,0,1.341,0.126875,0.136,0,0.17496778
2016/1/30 2:00,-7.21,82.3,0.062928479,9.311,0,1.094,0.126875,0.136,0,0.135119292
2016/1/30 2:30,-7.83,84.1,0.053873015,9.542,0,1.15,0.126875,0.137,0,0.152186336
2016/1/30 3:00,-8.42,85.7,0.046271813,9.766,0,0.908,0.126875,0.137,0,0.16962086
2016/1/30 3:30,-9.04,87.2,0.039451977,10.335,0,0.898,0.126875,0.137,0,0.187398737
2016/1/30 4:00,-9.61,88.2,0.034771306,10.568,0,0.87,0.126875,0.136,0,0.205499199
2016/1/30 4:30,-9.96,89.1,0.031241447,10.836,0,0.627,0.126875,0.136,0,0.223904164
2016/1/30 5:00,-10.08,89.6,0.029525917,11.854,0,0.824,0.126798611,0.136,0,0.242597721
2016/1/30 5:30,-9.38,90.8,0.027606731,12.236,0,0.966,0.126875,0.136,0,0.261565753
2016/1/30 6:00,-8.66,91.6,0.026674557,12.287,0,0.918,0.126875,0.137,0,0.280795637
2016/1/30 6:30,-8.02,91.6,0.028043101,11.557,0,1.096,0.126645833,0.135,0,0.236713435
2016/1/30 7:00,-7.08,92.2,0.02801151,13.673,0,1.204,0.126875,0.135,0,0.194381392
2016/1/30 7:30,-5.579,91.4,0.034659183,13.161,0,1.461,0.126645833,0.135,0,0.153962966
2016/1/30 8:00,-3.951,88.1,0.054256727,13.005,0,2.462,0.126875,0.136,0,0.11568478
2016/1/30 8:30,-3.145,83,0.082339803,12.498,0,2.598,0.126541667,0.136,0,0.132081706
2016/1/30 9:00,-2.906,82.1,0.088260077,12.566,0,2.313,0.126180556,0.136,0,0.067178508
2016/1/30 9:30,-2.588,81.1,0.095424702,12.489,0,2.219,0.126180556,0.136,0,0.159786388
2016/1/30 10:00,-2.456,81.7,0.093306585,11.991,0,2.453,0.126465278,0.136,0,0.407761978
2016/1/30 10:30,-2.522,81.1,0.095894237,10.948,0,2.807,0.1263125,0.135,0,0.591986526
2016/1/30 11:00,-2.555,79.5,0.103757349,11.04,0,2.991,0.126541667,0.136,0,0.791236048
2016/1/30 11:30,-2.315,79.2,0.107169709,11.244,0,3.449,0.1263125,0.136,0,0.562890448
2016/1/30 12:00,-1.74,77.1,0.123121146,12.782,0,3.954,0.126465278,0.136,0,0.449035721
2016/1/30 12:30,-1.463,75.1,0.136637828,23.61,0,4.026,0.126465278,0.136,0,0.341280297
2016/1/30 13:00,-1.197,74.5,0.14269679,59.72,90.4,4.117,0.126465278,0.136,13.93915947,0.328257365
2016/1/30 13:30,-0.739,72.6,0.158569365,191.05,309.3,4.373,0.1263125,0.135,133.7780789,0.315330688
2016/1/30 14:00,-0.11,71.3,0.1739012,325.25,558.2,3.849,0.126180556,0.136,246.346603,0.216304507
2016/1/30 14:30,0.972,69.18,0.201989146,401.55,710,4.395,0.126236111,0.136,349.719098,0.380971777
2016/1/30 15:00,1.332,67.89,0.215975476,427.45,782,4.5,0.1263125,0.135,442.1272381,0.563766962
2016/1/30 15:30,1.5,68.04,0.217579523,357.85,673,4.74,0.125951389,0.136,521.9902556,0.549257511
2016/1/30 16:00,2.519,64.31,0.261352422,460.25,868,4.448,0.125618056,0.136,587.9419816,0.638572335
2016/1/30 16:30,2.971,63.56,0.275562245,468.35,885,3.431,0.1263125,0.135,638.8542171,0.638572335
2016/1/30 17:00,3.885,61.63,0.309531505,444.25,857,3.675,0.125951389,0.135,673.856032,0.315123873
2016/1/30 17:30,4.507,58.37,0.350833964,455.45,880,3.748,0.125541667,0.136,692.3486646,0.21571128
2016/1/30 18:00,5.142,53.23,0.412041545,540.55,1026,4.756,0.125951389,0.135,694.015764,0.203782416
2016/1/30 18:30,5.887,49.98,0.464095077,300.85,592.1,3.093,0.125902778,0.135,678.8288023,0.3676283
2016/1/30 19:00,5.876,49.71,0.466244638,259.35,507.1,3.184,0.125902778,0.135,647.047563,0.550075498
2016/1/30 19:30,5.776,51.92,0.442675685,232.55,447.9,3.762,0.125541667,0.136,599.2156976,0.251773021
2016/1/30 20:00,5.808,54.34,0.421328568,189.15,359.4,3.553,0.125541667,0.136,536.1514257,0.239433591
2016/1/30 20:30,6.334,53.95,0.440677291,142.55,266.3,3.365,0.125902778,0.136,458.9335391,0.1461888
2016/1/30 21:00,6.817,52.79,0.467066754,130.25,229,2.84,0.125618056,0.136,368.8829476,0.394667961
2016/1/30 21:30,7.36,50.39,0.509442854,85.35,132.7,3.465,0.125618056,0.135,267.5400833,0.911641376
2016/1/30 22:00,7.11,51.8,0.486555366,34.96,44.06,3.295,0.125902778,0.136,156.6385501,1.656264291
2016/1/30 22:30,6.856,53.04,0.46584092,11.309,0,3.515,0.125541667,0.135,38.07546763,2.363338309
2016/1/30 23:00,6.364,55.68,0.425001259,10.143,0,3.036,0.125979167,0.134,0,2.497596898
2016/1/30 23:30,6.028,57.85,0.39491332,10.27,0,2.633,0.125902778,0.134,0,0.39694667
2016/1/31 0:00,6.023,58.72,0.386628254,10.444,0,2.84,0.125618056,0.135,0,0.286959894
2016/1/31 0:30,5.788,60.13,0.367391324,10.172,0,1.974,0.125541667,0.135,0,0.732485853
2016/1/31 1:00,5.381,62.87,0.332604733,10.66,0,1.896,0.125541667,0.135,0,0.488391698
2016/1/31 1:30,5.031,64.58,0.309641778,10.355,0,1.635,0.125618056,0.135,0,0.481984274
2016/1/31 2:00,4.225,69.41,0.25274394,10.182,0,1.478,0.125541667,0.135,0,0.102003989
2016/1/31 2:30,2.893,76.6,0.175975291,9.564,0,1.168,0.125618056,0.136,0,0.091643029
2016/1/31 3:00,1.905,82,0.126154502,11.044,0,1.639,0.1253125,0.135,0,0.327635377
2016/1/31 3:30,2.352,83.5,0.119396696,12.296,0,1.626,0.125618056,0.135,0,1.194277531
2016/1/31 4:00,2.479,82.8,0.125594428,11.862,0,1.311,0.125541667,0.135,0,0.034719792
2016/1/31 4:30,2.352,84.2,0.114331382,11.849,0,1.321,0.125722222,0.135,0,0.436799637
2016/1/31 5:00,2.568,85.4,0.107287442,12.166,0,1.779,0.125541667,0.136,0,0.851568006
2016/1/31 5:30,2.96,84.4,0.117876383,11.569,0,1.706,0.125618056,0.136,0,0.034719792
2016/1/31 6:00,3.019,84,0.1214062,10.887,0,1.822,0.125541667,0.136,0,0.436799637
2016/1/31 6:30,3.446,83.3,0.130609002,11.719,0,1.757,0.125645833,0.135,0,0.851568006
2016/1/31 7:00,3.58,82.1,0.141326075,11.561,0,1.569,0.125722222,0.135,0,2.021035323
2016/1/31 7:30,3.679,81.9,0.14390747,11.995,0,1.533,0.125541667,0.136,0,5.195768403
2016/1/31 8:00,3.862,80.3,0.15866294,12.309,0,1.471,0.125513889,0.136,0,0.002946349
2016/1/31 8:30,3.942,78.9,0.170898839,12.46,0,1.455,0.125645833,0.135,0,0.061768386
2016/1/31 9:00,4.236,77.1,0.189353073,12.741,0,2.12,0.125875,0.136,0,0.087583152
2016/1/31 9:30,4.866,73.5,0.229009054,12.586,0,2.196,0.125875,0.135,0,0.207190583
2016/1/31 10:00,5.17,72.3,0.244512549,12.63,0,1.951,0.125875,0.136,0,0.276129627
2016/1/31 10:30,5.48,71.9,0.253454738,12.768,0,1.954,0.125645833,0.135,0,0.420090019
2016/1/31 11:00,5.651,73.1,0.245530951,11.465,0,1.362,0.125875,0.136,0,0.49939786
2016/1/31 11:30,5.097,76.4,0.207263476,12.364,0,1.302,0.125875,0.136,0,0.581684294
2016/1/31 12:00,5.058,75.7,0.212831297,12.362,0,1.569,0.125875,0.135,0,0.66677421
2016/1/31 12:30,5.386,73.8,0.234777172,14.858,0,1.382,0.125875,0.136,0,0.754528406
2016/1/31 13:00,5.305,73.3,0.237912496,28.8,35.46,1.306,0.125875,0.136,17.56907403,0.844834151
2016/1/31 13:30,5.511,72.7,0.24677019,52.81,86.2,2.024,0.126208333,0.135,137.6201382,0.850829849
2016/1/31 14:00,6.296,70.7,0.27965273,81.18,146.2,2.376,0.126208333,0.135,250.4112424,0.856833486
2016/1/31 14:30,6.906,69.05,0.308079444,110.25,210.7,1.99,0.126208333,0.135,354.0129089,0.94987376
2016/1/31 15:00,7.08,67.83,0.324072623,152.65,301.8,2.046,0.126541667,0.135,446.6528582,1.136603651
2016/1/31 15:30,7.77,65.14,0.36814935,241.55,481.1,2.285,0.126541667,0.135,526.7463272,1.236454698
2016/1/31 16:00,8.07,57.93,0.453470016,166.55,327,2.113,0.126541667,0.135,592.9231791,1.242978441
2016/1/31 16:30,7.62,59.72,0.421054445,107.05,211.9,1.837,0.126465278,0.136,644.0513423,1.249508616
2016/1/31 17:00,7.88,59.44,0.43157165,105.95,213.3,2.158,0.126798611,0.135,679.2561767,1.162246254
2016/1/31 17:30,8.39,56.9,0.474789168,166.55,341.3,2.059,0.126847222,0.136,697.9354361,1.16867362
2016/1/31 18:00,8.12,59.79,0.434898518,122.25,249.5,1.995,0.127541667,0.135,699.7695712,1.175107626
2016/1/31 18:30,8.14,62.68,0.404190813,76.58,149.5,1.82,0.127875,0.135,684.7271959,1.18154825
2016/1/31 19:00,8.71,61.3,0.43566973,48.34,86,2.055,0.128208333,0.135,653.0656255,1.005476766
2016/1/31 19:30,8.77,62.71,0.421505134,45.05,77.3,2.428,0.128770833,0.135,605.3264742,0.923387761
2016/1/31 20:00,9.12,63.61,0.421178108,40.97,67.06,2.534,0.129104167,0.134,542.3263913,0.843166422
2016/1/31 20:30,8.73,68.5,0.355095438,32.57,48.96,2.318,0.1294375,0.135,465.1430907,0.764858803
2016/1/31 21:00,8.53,74.5,0.283588911,37.86,56.53,3.356,0.129638889,0.135,375.0969155,0.608647349
2016/1/31 21:30,8.98,76.9,0.264843866,21.33,0,4.007,0.130666667,0.135,273.7282512,0.614213842
2016/1/31 22:00,9.42,76.4,0.278726448,15.532,0,4.312,0.131229167,0.134,162.7711758,0.542020304
2016/1/31 22:30,9.4,77.3,0.267736266,12.53,0,4.546,0.1315625,0.135,44.12379496,0.472034664
2016/1/31 23:00,9.81,80,0.242483096,11.337,0,4.087,0.132125,0.136,0,0.40437533
2016/1/31 23:30,10,81.7,0.224717159,11.819,0,4.105,0.133020833,0.136,0,0.409483113
2016/2/1 0:00,9.59,85.4,0.174415982,12.354,0,3.704,0.133506944,0.135,0,0.525526987
2016/2/1 0:30,9.49,83.2,0.199352471,13.618,0,4.328,0.134402778,0.135,0,0.530916774
2016/2/1 1:00,9.12,77.5,0.260415154,14.323,0,4.256,0.135375,0.135,0,0.613795623
2016/2/1 1:30,9.26,75.8,0.28274845,13.306,0,4.57,0.136631944,0.134,0,0.619361937
2016/2/1 2:00,9.14,76,0.278151328,12.608,0,4.637,0.137527778,0.135,0,0.547147598
2016/2/1 2:30,8.64,81.5,0.207280758,12.734,0,4.214,0.138423611,0.134,0,0.552578149
2016/2/1 3:00,8.22,85.7,0.155719739,12.905,0,4.472,0.139215278,0.134,0,0.482401997
2016/2/1 3:30,8.57,88.9,0.123779836,12.62,0,3.169,0.140395833,0.134,0,0.487689315
2016/2/1 4:00,8.72,90.8,0.103640218,11.996,0,5.023,0.1411875,0.135,0,0.492987411
2016/2/1 4:30,8.8,94.1,0.066825806,12.317,0,5.223,0.142159722,0.134,0,0.424781463
2016/2/1 5:00,8.14,95.6,0.047653794,11.713,0,4.137,0.143645833,0.135,0,0.429928215
2016/2/1 5:30,7.64,97.2,0.029308945,11.426,0,3.379,0.144722222,0.135,0,0.363960942
2016/2/1 6:00,7.38,98.2,0.018509444,11.36,0,3.291,0.145923611,0.136,0,0.300567239
2016/2/1 6:30,7.24,98.5,0.015277339,11.788,0,3.795,0.147104167,0.134,0,0.305361778
2016/2/1 7:00,6.983,98.2,0.018012412,12.145,0,3.234,0.147923611,0.135,0,0.244557958
2016/2/1 7:30,6.007,94,0.056133761,11.852,0,4.447,0.148486111,0.134,0,0.186838588
2016/2/1 8:00,4.739,89.9,0.086511088,11.171,0,3.923,0.149076389,0.135,0,0.19119937
2016/2/1 8:30,3.947,87.8,0.098848343,11.534,0,3.449,0.149666667,0.135,0,0.136724877
2016/2/1 9:00,3.452,88.2,0.09232576,11.15,0,2.905,0.150590278,0.135,0,0.12763609
2016/2/1 9:30,2.827,88.3,0.087575988,10.963,0,3.134,0.150951389,0.134,0,0.175829814
2016/2/1 10:00,2.654,86.7,0.098334748,11.458,0,3.1,0.151256944,0.135,0,0.109987108
2016/2/1 10:30,2.405,86.2,0.100237338,11.588,0,2.692,0.151618056,0.135,0,0.156726115
2016/2/1 11:00,2.203,86.2,0.098802326,11.909,0,2.481,0.151569444,0.134,0,0.147419236
2016/2/1 11:30,2.087,85.6,0.102246769,11.653,0,1.925,0.151541667,0.135,0,0.138277687
2016/2/1 12:00,1.657,85.7,0.09845645,9.627,0,1.644,0.1513125,0.134,0,0.186493437
2016/2/1 12:30,0.912,87.6,0.080916232,22.08,0,1.11,0.151340278,0.134,0,0.176837392
2016/2/1 13:00,1.067,88.5,0.075887499,66.49,105.3,1.391,0.151236111,0.135,21.33873449,0.167337528
2016/2/1 13:30,1.255,86.5,0.090300573,187.25,318.9,1.323,0.151006944,0.134,141.5984361,0.216801993
